term,stem,count,sample_size,ratio,google_w2v_x,google_w2v_y
"warner","warner","4","1000","0.004","0","0"
"warlords","warlord","4","1000","0.004","0","0"
"wares","ware","4","1000","0.004","0","0"
"wardlow's","wardlow","4","1000","0.004","0","0"
"war-torn","war-torn","4","1000","0.004","0","0"
"vs","vs","4","1000","0.004","0","0"
"voiced","voic","4","1000","0.004","0","0"
"victory","victori","4","1000","0.004","0","0"
"underway","underway","4","1000","0.004","0","0"
"understand","understand","4","1000","0.004","0","0"
"uk","uk","4","1000","0.004","0","0"
"ugandan","ugandan","4","1000","0.004","0","0"
"twitter","twitter","4","1000","0.004","0","0"
"tv","tv","4","1000","0.004","0","0"
"training","train","4","1000","0.004","0","0"
"traditional","tradit","4","1000","0.004","0","0"
"tracks","track","4","1000","0.004","0","0"
"touched","touch","4","1000","0.004","0","0"
"totally","total","4","1000","0.004","0","0"
"toll","toll","4","1000","0.004","0","0"
"terrorist","terrorist","4","1000","0.004","0","0"
"taliban","taliban","4","1000","0.004","0","0"
"sweeping","sweep","4","1000","0.004","0","0"
"suspected","suspect","4","1000","0.004","0","0"
"survivor","survivor","4","1000","0.004","0","0"
"survived","surviv","4","1000","0.004","0","0"
"sunday","sunday","4","1000","0.004","0","0"
"suicide","suicid","4","1000","0.004","0","0"
"suburbs","suburb","4","1000","0.004","0","0"
"students","student","4","1000","0.004","0","0"
"strategist","strategist","4","1000","0.004","0","0"
"standard","standard","4","1000","0.004","0","0"
"stands","stand","4","1000","0.004","0","0"
"stage","stage","4","1000","0.004","0","0"
"sri","sri","4","1000","0.004","0","0"
"spies","spi","4","1000","0.004","0","0"
"spent","spent","4","1000","0.004","0","0"
"shower","shower","4","1000","0.004","0","0"
"settlements","settlement","4","1000","0.004","0","0"
"september","septemb","4","1000","0.004","0","0"
"sept","sept","4","1000","0.004","0","0"
"separation","separ","4","1000","0.004","0","0"
"sentence","sentenc","4","1000","0.004","0","0"
"sen","sen","4","1000","0.004","0","0"
"sells","sell","4","1000","0.004","0","0"
"secretary","secretari","4","1000","0.004","0","0"
"rival","rival","4","1000","0.004","0","0"
"rioting","riot","4","1000","0.004","0","0"
"rice","rice","4","1000","0.004","0","0"
"retaliation","retali","4","1000","0.004","0","0"
"resources","resourc","4","1000","0.004","0","0"
"resistance","resist","4","1000","0.004","0","0"
"represented","repres","4","1000","0.004","0","0"
"repeatedly","repeat","4","1000","0.004","0","0"
"religious","religi","4","1000","0.004","0","0"
"rely","reli","4","1000","0.004","0","0"
"regular","regular","4","1000","0.004","0","0"
"regarded","regard","4","1000","0.004","0","0"
"refugees","refuge","4","1000","0.004","0","0"
"recession","recess","4","1000","0.004","0","0"
"rallies","ralli","4","1000","0.004","0","0"
"radovan","radovan","4","1000","0.004","0","0"
"quickly","quick","4","1000","0.004","0","0"
"punishing","punish","4","1000","0.004","0","0"
"proved","prove","4","1000","0.004","0","0"
"producer","produc","4","1000","0.004","0","0"
"process","process","4","1000","0.004","0","0"
"prisons","prison","4","1000","0.004","0","0"
"print","print","4","1000","0.004","0","0"
"presidential","presidenti","4","1000","0.004","0","0"
"predicted","predict","4","1000","0.004","0","0"
"pledge","pledg","4","1000","0.004","0","0"
"pilots","pilot","4","1000","0.004","0","0"
"physical","physic","4","1000","0.004","0","0"
"pentagon","pentagon","4","1000","0.004","0","0"
"palestinian","palestinian","4","1000","0.004","0","0"
"package","packag","4","1000","0.004","0","0"
"occurred","occur","4","1000","0.004","0","0"
"occupied","occupi","4","1000","0.004","0","0"
"northern","northern","4","1000","0.004","0","0"
"neighborhood","neighborhood","4","1000","0.004","0","0"
"neighbors","neighbor","4","1000","0.004","0","0"
"nato","nato","4","1000","0.004","0","0"
"names","name","4","1000","0.004","0","0"
"moving","move","4","1000","0.004","0","0"
"moral","moral","4","1000","0.004","0","0"
"monitors","monitor","4","1000","0.004","0","0"
"model","model","4","1000","0.004","0","0"
"militias","militia","4","1000","0.004","0","0"
"militants","milit","4","1000","0.004","0","0"
"miles","mile","4","1000","0.004","0","0"
"mental","mental","4","1000","0.004","0","0"
"mccain","mccain","4","1000","0.004","0","0"
"massacre","massacr","4","1000","0.004","0","0"
"manipulation","manipul","4","1000","0.004","0","0"
"maintain","maintain","4","1000","0.004","0","0"
"madoff","madoff","4","1000","0.004","0","0"
"looked","look","4","1000","0.004","0","0"
"located","locat","4","1000","0.004","0","0"
"legal","legal","4","1000","0.004","0","0"
"legacies","legaci","4","1000","0.004","0","0"
"lawyer","lawyer","4","1000","0.004","0","0"
"lawsuit","lawsuit","4","1000","0.004","0","0"
"language","languag","4","1000","0.004","0","0"
"kremlin","kremlin","4","1000","0.004","0","0"
"kingdom","kingdom","4","1000","0.004","0","0"
"kids","kid","4","1000","0.004","0","0"
"judge","judg","4","1000","0.004","0","0"
"jobs","job","4","1000","0.004","0","0"
"jewish","jewish","4","1000","0.004","0","0"
"jail","jail","4","1000","0.004","0","0"
"island","island","4","1000","0.004","0","0"
"interest","interest","4","1000","0.004","0","0"
"injured","injur","4","1000","0.004","0","0"
"infrastructure","infrastructur","4","1000","0.004","0","0"
"infected","infect","4","1000","0.004","0","0"
"indonesia","indonesia","4","1000","0.004","0","0"
"ignored","ignor","4","1000","0.004","0","0"
"huge","huge","4","1000","0.004","0","0"
"host","host","4","1000","0.004","0","0"
"horrors","horror","4","1000","0.004","0","0"
"homeless","homeless","4","1000","0.004","0","0"
"homes","home","4","1000","0.004","0","0"
"hold","hold","4","1000","0.004","0","0"
"hezbollah","hezbollah","4","1000","0.004","0","0"
"heart","heart","4","1000","0.004","0","0"
"heard","heard","4","1000","0.004","0","0"
"hamas","hama","4","1000","0.004","0","0"
"greece","greec","4","1000","0.004","0","0"
"greater","greater","4","1000","0.004","0","0"
"goal","goal","4","1000","0.004","0","0"
"gang","gang","4","1000","0.004","0","0"
"galaxy","galaxi","4","1000","0.004","0","0"
"friday","friday","4","1000","0.004","0","0"
"fighter","fighter","4","1000","0.004","0","0"
"featurettes","featurett","4","1000","0.004","0","0"
"fairly","fair","4","1000","0.004","0","0"
"extent","extent","4","1000","0.004","0","0"
"explosions","explos","4","1000","0.004","0","0"
"explain","explain","4","1000","0.004","0","0"
"experience","experi","4","1000","0.004","0","0"
"eventually","eventu","4","1000","0.004","0","0"
"estrenos","estren","4","1000","0.004","0","0"
"estimated","estim","4","1000","0.004","0","0"
"established","establish","4","1000","0.004","0","0"
"episode","episod","4","1000","0.004","0","0"
"entered","enter","4","1000","0.004","0","0"
"emotional","emot","4","1000","0.004","0","0"
"dozens","dozen","4","1000","0.004","0","0"
"disappear","disappear","4","1000","0.004","0","0"
"detective","detect","4","1000","0.004","0","0"
"denounce","denounc","4","1000","0.004","0","0"
"deny","deni","4","1000","0.004","0","0"
"democracy","democraci","4","1000","0.004","0","0"
"definition","definit","4","1000","0.004","0","0"
"defense","defens","4","1000","0.004","0","0"
"deeply","deepli","4","1000","0.004","0","0"
"debate","debat","4","1000","0.004","0","0"
"david","david","4","1000","0.004","0","0"
"daughter","daughter","4","1000","0.004","0","0"
"dallas","dalla","4","1000","0.004","0","0"
"course","cours","4","1000","0.004","0","0"
"couple","coupl","4","1000","0.004","0","0"
"county","counti","4","1000","0.004","0","0"
"consistently","consist","4","1000","0.004","0","0"
"consequences","consequ","4","1000","0.004","0","0"
"congress","congress","4","1000","0.004","0","0"
"confirmed","confirm","4","1000","0.004","0","0"
"compromises","compromis","4","1000","0.004","0","0"
"common","common","4","1000","0.004","0","0"
"committee","committe","4","1000","0.004","0","0"
"color","color","4","1000","0.004","0","0"
"collection","collect","4","1000","0.004","0","0"
"christian","christian","4","1000","0.004","0","0"
"chris","chris","4","1000","0.004","0","0"
"chief","chief","4","1000","0.004","0","0"
"chaos","chao","4","1000","0.004","0","0"
"chance","chanc","4","1000","0.004","0","0"
"catastrophic","catastroph","4","1000","0.004","0","0"
"casualties","casualti","4","1000","0.004","0","0"
"carrier","carrier","4","1000","0.004","0","0"
"carrying","carri","4","1000","0.004","0","0"
"carolina","carolina","4","1000","0.004","0","0"
"bullying","bulli","4","1000","0.004","0","0"
"building","build","4","1000","0.004","0","0"
"britain","britain","4","1000","0.004","0","0"
"born","born","4","1000","0.004","0","0"
"blamed","blame","4","1000","0.004","0","0"
"believes","believ","4","1000","0.004","0","0"
"babies","babi","4","1000","0.004","0","0"
"august","august","4","1000","0.004","0","0"
"attorney","attorney","4","1000","0.004","0","0"
"association","associ","4","1000","0.004","0","0"
"assad","assad","4","1000","0.004","0","0"
"aspect","aspect","4","1000","0.004","0","0"
"application","applic","4","1000","0.004","0","0"
"appeal","appeal","4","1000","0.004","0","0"
"ap","ap","4","1000","0.004","0","0"
"annan","annan","4","1000","0.004","0","0"
"analysts","analyst","4","1000","0.004","0","0"
"aircraft","aircraft","4","1000","0.004","0","0"
"agreement","agreement","4","1000","0.004","0","0"
"agency","agenc","4","1000","0.004","0","0"
"advocates","advoc","4","1000","0.004","0","0"
"advisers","advis","4","1000","0.004","0","0"
"adding","ad","4","1000","0.004","0","0"
"activism","activ","4","1000","0.004","0","0"
"ability","abil","4","1000","0.004","0","0"
"___","___","4","1000","0.004","0","0"
"1992-95","1992-95","4","1000","0.004","0","0"
"zimbabwe","zimbabw","3","1000","0.003","0","0"
"zar","zar","3","1000","0.003","0","0"
"worry","worri","3","1000","0.003","0","0"
"williams","william","3","1000","0.003","0","0"
"whistleblower","whistleblow","3","1000","0.003","0","0"
"website","websit","3","1000","0.003","0","0"
"water","water","3","1000","0.003","0","0"
"warnock","warnock","3","1000","0.003","0","0"
"wary","wari","3","1000","0.003","0","0"
"war-era","war-era","3","1000","0.003","0","0"
"wait","wait","3","1000","0.003","0","0"
"volunteer","volunt","3","1000","0.003","0","0"
"vision","vision","3","1000","0.003","0","0"
"vietcong","vietcong","3","1000","0.003","0","0"
"venezuela","venezuela","3","1000","0.003","0","0"
"vegas","vega","3","1000","0.003","0","0"
"vacuum","vacuum","3","1000","0.003","0","0"
"upcoming","upcom","3","1000","0.003","0","0"
"unusual","unusu","3","1000","0.003","0","0"
"unrest","unrest","3","1000","0.003","0","0"
"unprecedented","unpreced","3","1000","0.003","0","0"
"unofficially","unoffici","3","1000","0.003","0","0"
"unlikely","unlik","3","1000","0.003","0","0"
"ultimately","ultim","3","1000","0.003","0","0"
"uae","uae","3","1000","0.003","0","0"
"tweeted","tweet","3","1000","0.003","0","0"
"trillion","trillion","3","1000","0.003","0","0"
"tribute","tribut","3","1000","0.003","0","0"
"tribunal","tribun","3","1000","0.003","0","0"
"trial","trial","3","1000","0.003","0","0"
"trenches","trench","3","1000","0.003","0","0"
"tree","tree","3","1000","0.003","0","0"
"transform","transform","3","1000","0.003","0","0"
"town","town","3","1000","0.003","0","0"
"tolerance","toler","3","1000","0.003","0","0"
"thought","thought","3","1000","0.003","0","0"
"thomas","thoma","3","1000","0.003","0","0"
"thanks","thank","3","1000","0.003","0","0"
"texas","texa","3","1000","0.003","0","0"
"terrible","terribl","3","1000","0.003","0","0"
"temperature","temperatur","3","1000","0.003","0","0"
"tells","tell","3","1000","0.003","0","0"
"takes","take","3","1000","0.003","0","0"
"symbolic","symbol","3","1000","0.003","0","0"
"surrendered","surrend","3","1000","0.003","0","0"
"supremacist","supremacist","3","1000","0.003","0","0"
"supply","suppli","3","1000","0.003","0","0"
"sudan","sudan","3","1000","0.003","0","0"
"study","studi","3","1000","0.003","0","0"
"storm's","storm","3","1000","0.003","0","0"
"stepped","step","3","1000","0.003","0","0"
"station","station","3","1000","0.003","0","0"
"stability","stabil","3","1000","0.003","0","0"
"spring","spring","3","1000","0.003","0","0"
"spokesman","spokesman","3","1000","0.003","0","0"
"spills","spill","3","1000","0.003","0","0"
"spielberg","spielberg","3","1000","0.003","0","0"
"spend","spend","3","1000","0.003","0","0"
"spanish","spanish","3","1000","0.003","0","0"
"spain","spain","3","1000","0.003","0","0"
"space-based","space-bas","3","1000","0.003","0","0"
"sp","sp","3","1000","0.003","0","0"
"son","son","3","1000","0.003","0","0"
"somali","somali","3","1000","0.003","0","0"
"solve","solv","3","1000","0.003","0","0"
"softening","soften","3","1000","0.003","0","0"
"society","societi","3","1000","0.003","0","0"
"snyder","snyder","3","1000","0.003","0","0"
"smith","smith","3","1000","0.003","0","0"
"small","small","3","1000","0.003","0","0"
"slum","slum","3","1000","0.003","0","0"
"slow","slow","3","1000","0.003","0","0"
"signaled","signal","3","1000","0.003","0","0"
"ship","ship","3","1000","0.003","0","0"
"shift","shift","3","1000","0.003","0","0"
"shadow","shadow","3","1000","0.003","0","0"
"shabaab","shabaab","3","1000","0.003","0","0"
"service","servic","3","1000","0.003","0","0"
"series","seri","3","1000","0.003","0","0"
"senior","senior","3","1000","0.003","0","0"
"sector","sector","3","1000","0.003","0","0"
"sectarian","sectarian","3","1000","0.003","0","0"
"secede","seced","3","1000","0.003","0","0"
"search","search","3","1000","0.003","0","0"
"sea","sea","3","1000","0.003","0","0"
"scientist","scientist","3","1000","0.003","0","0"
"scenes","scene","3","1000","0.003","0","0"
"sanders","sander","3","1000","0.003","0","0"
"sanctions","sanction","3","1000","0.003","0","0"
"sales","sale","3","1000","0.003","0","0"
"safety","safeti","3","1000","0.003","0","0"
"saa","saa","3","1000","0.003","0","0"
"roma","roma","3","1000","0.003","0","0"
"rocket","rocket","3","1000","0.003","0","0"
"robert","robert","3","1000","0.003","0","0"
"right-wing","right-w","3","1000","0.003","0","0"
"revolutionary","revolutionari","3","1000","0.003","0","0"
"revised","revis","3","1000","0.003","0","0"
"revenge","reveng","3","1000","0.003","0","0"
"restrictions","restrict","3","1000","0.003","0","0"
"resolve","resolv","3","1000","0.003","0","0"
"rep","rep","3","1000","0.003","0","0"
"reminded","remind","3","1000","0.003","0","0"
"remembered","rememb","3","1000","0.003","0","0"
"release","releas","3","1000","0.003","0","0"
"rejected","reject","3","1000","0.003","0","0"
"regime","regim","3","1000","0.003","0","0"
"reelected","reelect","3","1000","0.003","0","0"
"recruit","recruit","3","1000","0.003","0","0"
"reconstruction","reconstruct","3","1000","0.003","0","0"
"real","real","3","1000","0.003","0","0"
"reached","reach","3","1000","0.003","0","0"
"radio","radio","3","1000","0.003","0","0"
"radical","radic","3","1000","0.003","0","0"
"quiet","quiet","3","1000","0.003","0","0"
"quang","quang","3","1000","0.003","0","0"
"qaeda","qaeda","3","1000","0.003","0","0"
"putin","putin","3","1000","0.003","0","0"
"psychological","psycholog","3","1000","0.003","0","0"
"propaganda","propaganda","3","1000","0.003","0","0"
"project","project","3","1000","0.003","0","0"
"professor","professor","3","1000","0.003","0","0"
"professional","profession","3","1000","0.003","0","0"
"previous","previous","3","1000","0.003","0","0"
"pretty","pretti","3","1000","0.003","0","0"
"prepare","prepar","3","1000","0.003","0","0"
"posed","pose","3","1000","0.003","0","0"
"poll","poll","3","1000","0.003","0","0"
"plunge","plung","3","1000","0.003","0","0"
"plague","plagu","3","1000","0.003","0","0"
"pg","pg","3","1000","0.003","0","0"
"petroleum","petroleum","3","1000","0.003","0","0"
"peter","peter","3","1000","0.003","0","0"
"person","person","3","1000","0.003","0","0"
