term,stem,count,sample_size,ratio,google_w2v_x,google_w2v_y
"privacy","privaci","3","1000","0.003","-0.3329216090083504","-0.21901566662013233"
"predator","predat","3","1000","0.003","-0.18021789467099367","-0.1071181704692113"
"polar","polar","3","1000","0.003","0.18558454226272272","-0.050858616965767454"
"pogroms","pogrom","3","1000","0.003","-0.12047998793336381","1.6113020260260198"
"philosopher","philosoph","3","1000","0.003","-0.13880012959058932","0.16067088477391933"
"perpetrators","perpetr","3","1000","0.003","-0.42921374078363494","1.0221894524592814"
"perceived","perceiv","3","1000","0.003","-0.4372206426968899","-0.3486540441152827"
"partners","partner","3","1000","0.003","-0.5349509924447533","-0.5108491733598546"
"parliament","parliament","3","1000","0.003","-0.2721420757399996","0.8966064804801357"
"overwhelm","overwhelm","3","1000","0.003","-0.5333928034957146","-0.6261312333903445"
"ousted","oust","3","1000","0.003","-0.7512341558827001","-0.22913224589918316"
"operatives","oper","3","1000","0.003","-0.5757760777930798","0.4594743431513521"
"norwegian","norwegian","3","1000","0.003","1.0976813569514177","-0.3378365281837951"
"museum","museum","3","1000","0.003","-0.3876432641883978","-0.051451715404422275"
"multilateral","multilater","3","1000","0.003","-0.30554723697871633","0.6099053202911227"
"mosul","mosul","3","1000","0.003","",""
"moscow","moscow","3","1000","0.003","1.0587530339481328","-0.07452839973488141"
"morsi","morsi","3","1000","0.003","",""
"monopoly","monopoli","3","1000","0.003","-0.3253336879571094","-0.023570031743535683"
"mohammed","moham","3","1000","0.003","1.2530716222700862","0.44678518998358036"
"ministry","ministri","3","1000","0.003","-0.44770724454381106","0.19060181017416614"
"militia","militia","3","1000","0.003","-0.4659794796238534","1.472884113410748"
"mexico","mexico","3","1000","0.003","2.435450694187659","-0.04760699430876515"
"mediterranean","mediterranean","3","1000","0.003","0.7862334869378093","-0.25258889393945455"
"martin","martin","3","1000","0.003","1.5991687904692897","-0.5721954804235978"
"maria","maria","3","1000","0.003","1.582233663324003","-0.2760212249165254"
"maintains","maintain","3","1000","0.003","-0.6237464596654988","-0.9429563641642674"
"maduro's","maduro","3","1000","0.003","0.07470110142730893","-0.2508570876074234"
"london","london","3","1000","0.003","2.2079018353677258","-0.08385687662057684"
"league","leagu","3","1000","0.003","-0.3477327430170029","-0.26961712968722323"
"launch","launch","3","1000","0.003","-0.2749699138037544","-0.5880318520896765"
"laden","laden","3","1000","0.003","-0.27526505928703976","-0.7369705165633544"
"kerry","kerri","3","1000","0.003","1.5610056188717156","-0.19869970098929188"
"judiciary","judiciari","3","1000","0.003","-0.3335552976477571","0.8766771066482483"
"journalist","journalist","3","1000","0.003","-0.3764390841628009","0.36081086969541243"
"jean","jean","3","1000","0.003","0.8227380251609796","-0.3296591533841729"
